ID,label
S02039,0
S02040,6615
S02041,35853
S02042,35853
S02043,35853
S02044,35853
S02045,35853
S02046,35853
S02047,35853
S02048,35853
S02049,35853
S02050,35853
S02051,35853
S02052,35853
S02053,1
S02054,0
S02055,6615
S02056,35853
S02057,35829
S02058,35829
S02059,35829
S02060,35829
S02061,35829
S02062,35829
S02063,35829
S02064,35829
S02065,35829
S02066,35829
S02067,35829
S02068,35829
S02069,35829
S02070,1
S02071,0
S02072,6615
S02073,35853
S02074,35829
S02075,35829
S02076,35829
S02077,35829
S02078,35829
S02079,35829
S02080,35829
S02081,35829
S02082,35829
S02083,35829
S02084,35829
S02085,35829
S02086,35829
S02087,1
S02088,0
S02089,6615
S02090,6615
S02091,6615
S02092,35853
S02093,35853
S02094,35853
S02095,35853
S02096,35853
S02097,35853
S02098,35853
S02099,35829
S02100,35829
S02101,35829
S02102,35829
S02103,35829
S02104,1
S02105,0
S02106,6615
S02107,6615
S02108,6615
S02109,35853
S02110,35853
S02111,35853
S02112,35853
S02113,35853
S02114,35853
S02115,35853
S02116,35829
S02117,35829
S02118,1
S02119,0
S02120,6615
S02121,6615
S02122,6615
S02123,35853
S02124,35853
S02125,35853
S02126,35853
S02127,35853
S02128,35853
S02129,35853
S02130,1
S02131,0
S02132,6615
S02133,35853
S02134,35853
S02135,35853
S02136,35853
S02137,35853
S02138,35853
S02139,35853
S02140,35853
S02141,35853
S02142,35853
S02143,35853
S02144,35853
S02145,35853
S02146,35853
S02147,35853
S02148,1
S02149,0
S02150,6615
S02151,6615
S02152,6615
S02153,6615
S02154,35853
S02155,35853
S02156,35853
S02157,35853
S02158,35853
S02159,35853
S02160,35829
S02161,35829
S02162,35829
S02163,35829
S02164,1
S02165,0
S02166,6615
S02167,6615
S02168,35853
S02169,35853
S02170,35853
S02171,35853
S02172,35853
S02173,35853
S02174,35853
S02175,35853
S02176,35829
S02177,35829
S02178,35829
S02179,35829
S02180,1
S02181,0
S02182,6615
S02183,35853
S02184,35853
S02185,35853
S02186,35853
S02187,35853
S02188,35853
S02189,35853
S02190,35853
S02191,35829
S02192,35829
S02193,1
S02194,0
S02195,6615
S02196,35853
S02197,35853
S02198,35853
S02199,35853
S02200,35853
S02201,35853
S02202,35853
S02203,35853
S02204,35853
S02205,35829
S02206,35829
S02207,35829
S02208,1
S02209,0
S02210,6615
S02211,35853
S02212,35853
S02213,35853
S02214,35853
S02215,35853
S02216,35853
S02217,35853
S02218,35853
S02219,35853
S02220,35853
S02221,35853
S02222,35853
S02223,35853
S02224,1
S02225,0
S02226,6615
S02227,6615
S02228,35853
S02229,35853
S02230,35853
S02231,35853
S02232,35853
S02233,35853
S02234,35853
S02235,35853
S02236,35829
S02237,35829
S02238,35829
S02239,35829
S02240,1
S02241,0
S02242,35853
S02243,35853
S02244,35853
S02245,35853
S02246,35853
S02247,35853
S02248,35853
S02249,35853
S02250,35853
S02251,35829
S02252,35829
S02253,35829
S02254,35829
S02255,35829
S02256,35829
S02257,1
S02258,0
S02259,6615
S02260,6615
S02261,6615
S02262,35853
S02263,35853
S02264,35853
S02265,35853
S02266,35853
S02267,35853
S02268,35853
S02269,35829
S02270,35829
S02271,35829
S02272,35829
S02273,35829
S02274,1
S02275,0
S02276,6615
S02277,35853
S02278,35853
S02279,35829
S02280,35829
S02281,35853
S02282,35853
S02283,35853
S02284,35829
S02285,35829
S02286,35829
S02287,35829
S02288,35829
S02289,1
S02290,0
S02291,6615
S02292,6615
S02293,6615
S02294,6615
S02295,35853
S02296,35853
S02297,35853
S02298,35853
S02299,35853
S02300,1
S02301,0
S02302,6615
S02303,6615
S02304,6615
S02305,6615
S02306,35853
S02307,35853
S02308,35853
S02309,35853
S02310,35853
S02311,35853
S02312,35829
S02313,35829
S02314,35829
S02315,35829
S02316,1
S02317,0
S02318,6615
S02319,35853
S02320,35853
S02321,35853
S02322,35853
S02323,35853
S02324,35853
S02325,35853
S02326,35853
S02327,35853
S02328,35829
S02329,35829
S02330,35829
S02331,35829
S02332,35829
S02333,35829
S02334,1
S02335,0
S02336,6615
S02337,6615
S02338,6615
S02339,35853
S02340,35853
S02341,35853
S02342,35853
S02343,35853
S02344,35853
S02345,35853
S02346,35829
S02347,35829
S02348,35829
S02349,35829
S02350,35829
S02351,35829
S02352,1
S02353,0
S02354,6615
S02355,6615
S02356,6615
S02357,6615
S02358,35853
S02359,35853
S02360,35853
S02361,35853
S02362,35853
S02363,35853
S02364,35829
S02365,35829
S02366,1
S02367,0
S02368,6615
S02369,6615
S02370,35853
S02371,35853
S02372,35853
S02373,35853
S02374,35853
S02375,35853
S02376,35853
S02377,35853
S02378,35829
S02379,1
S02380,0
S02381,6615
S02382,6615
S02383,6615
S02384,6615
S02385,35853
S02386,35853
S02387,35853
S02388,35853
S02389,35853
S02390,35853
S02391,35829
S02392,35829
S02393,35829
S02394,35829
S02395,1
S02396,0
S02397,35853
S02398,35853
S02399,35853
S02400,35829
S02401,35829
S02402,35853
S02403,35853
S02404,35829
S02405,35829
S02406,35829
S02407,35829
S02408,35829
S02409,35829
S02410,35829
S02411,35829
S02412,35829
S02413,1
S02414,0
S02415,6615
S02416,35853
S02417,35853
S02418,35853
S02419,35853
S02420,35853
S02421,35853
S02422,35853
S02423,35853
S02424,35829
S02425,35829
S02426,35829
S02427,1
S02428,0
S02429,6615
S02430,6615
S02431,35853
S02432,35853
S02433,35853
S02434,35853
S02435,35853
S02436,35853
S02437,35853
S02438,35853
S02439,35829
S02440,35829
S02441,35829
S02442,35829
S02443,35829
S02444,35829
S02445,1
S02446,0
S02447,6615
S02448,6615
S02449,6615
S02450,6615
S02451,35853
S02452,35853
S02453,35853
S02454,35853
S02455,35853
S02456,35853
S02457,35829
S02458,35829
S02459,1
S02460,0
S02461,6615
S02462,6615
S02463,6615
S02464,6615
S02465,6615
S02466,35853
S02467,35853
S02468,35853
S02469,35853
S02470,35853
S02471,35829
S02472,1
S02473,0
S02474,6615
S02475,6615
S02476,6615
S02477,6615
S02478,6615
S02479,6615
S02480,6615
S02481,6615
S02482,1
S02483,0
S02484,6615
S02485,6615
S02486,6615
S02487,6615
S02488,6615
S02489,1
S02490,0
S02491,6615
S02492,35853
S02493,35853
S02494,35853
S02495,35853
S02496,35853
S02497,35853
S02498,35853
S02499,35853
S02500,35829
S02501,35829
S02502,35829
S02503,35829
S02504,35829
S02505,35829
S02506,1
S02507,0
S02508,6615
S02509,35853
S02510,35853
S02511,35853
S02512,35853
S02513,35853
S02514,35853
S02515,35853
S02516,35853
S02517,35853
S02518,35829
S02519,35829
S02520,35829
S02521,35829
S02522,1
S02523,0
S02524,6615
S02525,6615
S02526,6615
S02527,6615
S02528,35853
S02529,35853
S02530,35853
S02531,35853
S02532,35853
S02533,35853
S02534,35853
S02535,1
S02536,0
S02537,6615
S02538,6615
S02539,6615
S02540,35853
S02541,35853
S02542,35853
S02543,35853
S02544,35853
S02545,35853
S02546,35853
S02547,35829
S02548,35829
S02549,35829
S02550,35829
S02551,35829
S02552,1
S02553,0
S02554,6615
S02555,35853
S02556,35853
S02557,35853
S02558,35853
S02559,35853
S02560,35853
S02561,35853
S02562,35853
S02563,35853
S02564,35853
S02565,35853
S02566,35853
S02567,35853
S02568,35853
S02569,35853
S02570,1
S02571,0
S02572,6615
S02573,35853
S02574,35853
S02575,35853
S02576,35853
S02577,35853
S02578,35853
S02579,35853
S02580,35853
S02581,35853
S02582,35853
S02583,35853
S02584,35853
S02585,35853
S02586,35853
S02587,1
S02588,0
S02589,6615
S02590,6615
S02591,6615
S02592,6615
S02593,35853
S02594,35853
S02595,35853
S02596,1
S02597,0
S02598,6615
S02599,6615
S02600,35853
S02601,35853
S02602,35853
S02603,35853
S02604,35853
S02605,35853
S02606,35853
S02607,35853
S02608,35829
S02609,35829
S02610,35829
S02611,1
S02612,0
S02613,6615
S02614,6615
S02615,6615
S02616,6615
S02617,6615
S02618,35853
S02619,35853
S02620,35853
S02621,35853
S02622,35853
S02623,1
S02624,0
S02625,6615
S02626,6615
S02627,6615
S02628,35853
S02629,35853
S02630,35853
S02631,35853
S02632,35853
S02633,35853
S02634,35853
S02635,35829
S02636,35829
S02637,35829
S02638,35829
S02639,35829
S02640,1
S02641,0
S02642,6615
S02643,35853
S02644,35853
S02645,35853
S02646,35853
S02647,35853
S02648,35853
S02649,35853
S02650,35853
S02651,35829
S02652,35829
S02653,35829
S02654,1
S02655,0
S02656,35853
S02657,35853
S02658,35853
S02659,35829
S02660,35829
S02661,35853
S02662,35853
S02663,35829
S02664,35829
S02665,35829
S02666,35829
S02667,35829
S02668,35829
S02669,35829
S02670,35829
S02671,1
S02672,0
S02673,6615
S02674,6615
S02675,6615
S02676,35853
S02677,35853
S02678,35853
S02679,35853
S02680,35853
S02681,35853
S02682,35853
S02683,35829
S02684,35829
S02685,35829
S02686,35829
S02687,1
S02688,0
S02689,6615
S02690,6615
S02691,6615
S02692,35853
S02693,35853
S02694,35853
S02695,35853
S02696,35853
S02697,35853
S02698,35853
S02699,35829
S02700,35829
S02701,1
S02702,0
S02703,6615
S02704,35853
S02705,35853
S02706,35853
S02707,35853
S02708,35853
S02709,35853
S02710,35853
S02711,35853
S02712,35853
S02713,35829
S02714,35829
S02715,35829
S02716,35829
S02717,35829
S02718,1
S02719,0
S02720,6615
S02721,35853
S02722,35853
S02723,35829
S02724,35829
S02725,35853
S02726,35853
S02727,35853
S02728,35829
S02729,35829
S02730,35829
S02731,35829
S02732,35829
S02733,35829
S02734,1
S02735,0
S02736,6615
S02737,6615
S02738,6615
S02739,6615
S02740,35853
S02741,35853
S02742,35853
S02743,35853
S02744,35853
S02745,35853
S02746,35829
S02747,35829
S02748,35829
S02749,35829
S02750,35829
S02751,35829
S02752,1
S02753,0
S02754,6615
S02755,6615
S02756,6615
S02757,6615
S02758,6615
S02759,6615
S02760,6615
S02761,6615
S02762,1548
S02763,1548
S02764,1
S02765,0
S02766,6615
S02767,6615
S02768,35853
S02769,35853
S02770,35853
S02771,35853
S02772,35853
S02773,35853
S02774,35853
S02775,35853
S02776,35829
S02777,35829
S02778,35829
S02779,35829
S02780,1
S02781,0
S02782,6615
S02783,35853
S02784,35853
S02785,35853
S02786,35853
S02787,35853
S02788,35853
S02789,35853
S02790,35853
S02791,35853
S02792,35829
S02793,35829
S02794,35829
S02795,35829
S02796,35829
S02797,1
S02798,0
S02799,6615
S02800,6615
S02801,6615
S02802,35853
S02803,35853
S02804,35853
S02805,35853
S02806,35853
S02807,35853
S02808,35853
S02809,35829
S02810,35829
S02811,35829
S02812,35829
S02813,35829
S02814,1
S02815,0
S02816,6615
S02817,6615
S02818,6615
S02819,6615
S02820,35853
S02821,35853
S02822,35853
S02823,35853
S02824,35853
S02825,35853
S02826,35829
S02827,1
S02828,0
S02829,6615
S02830,6615
S02831,6615
S02832,35853
S02833,35853
S02834,35853
S02835,35853
S02836,35853
S02837,35853
S02838,35853
S02839,35829
S02840,35829
S02841,35829
S02842,1
S02843,0
S02844,6615
S02845,35853
S02846,35853
S02847,35853
S02848,35853
S02849,35853
S02850,35853
S02851,35853
S02852,35853
S02853,35829
S02854,35829
S02855,35829
S02856,35829
S02857,35829
S02858,1
S02859,0
S02860,6615
S02861,6615
S02862,6615
S02863,6615
S02864,6615
S02865,6615
S02866,6615
S02867,1
S02868,0
S02869,6615
S02870,6615
S02871,6615
S02872,6615
S02873,35853
S02874,35853
S02875,35853
S02876,35853
S02877,35853
S02878,35853
S02879,35829
S02880,35829
S02881,35829
S02882,35829
S02883,35829
S02884,1
S02885,0
S02886,6615
S02887,35853
S02888,35853
S02889,35853
S02890,35853
S02891,35853
S02892,35853
S02893,35853
S02894,35853
S02895,35853
S02896,35853
S02897,35853
S02898,35853
S02899,1
S02900,0
S02901,6615
S02902,6615
S02903,6615
S02904,6615
S02905,35853
S02906,35853
S02907,35853
S02908,35853
S02909,35853
S02910,35853
S02911,35853
S02912,1
S02913,0
S02914,6615
S02915,6615
S02916,6615
S02917,6615
S02918,6615
S02919,35853
S02920,35853
S02921,35853
S02922,35853
S02923,35853
S02924,35829
S02925,1
S02926,0
S02927,6615
S02928,6615
S02929,6615
S02930,35853
S02931,35853
S02932,35853
S02933,35853
S02934,35853
S02935,35853
S02936,35853
S02937,35829
S02938,35829
S02939,1
S02940,0
S02941,6615
S02942,35853
S02943,35853
S02944,35853
S02945,35853
S02946,35853
S02947,35853
S02948,35853
S02949,35853
S02950,35829
S02951,35829
S02952,35829
S02953,35829
S02954,35829
S02955,1
S02956,0
S02957,6615
S02958,6615
S02959,35853
S02960,35853
S02961,35853
S02962,35853
S02963,35853
S02964,35853
S02965,35853
S02966,35853
S02967,35853
S02968,35853
S02969,35853
S02970,1
S02971,0
S02972,6615
S02973,6615
S02974,6615
S02975,6615
S02976,35853
S02977,35853
S02978,35853
S02979,35853
S02980,35853
S02981,35853
S02982,35829
S02983,35829
S02984,1
S02985,0
S02986,6615
S02987,35853
S02988,35853
S02989,35853
S02990,35853
S02991,35853
S02992,35853
S02993,35853
S02994,35853
S02995,35853
S02996,35853
S02997,35853
S02998,35853
S02999,35853
S03000,35853
S03001,1
S03002,0
S03003,6615
S03004,6615
S03005,6615
S03006,6615
S03007,35853
S03008,35853
S03009,35853
S03010,35853
S03011,35853
S03012,35853
S03013,35829
S03014,35829
S03015,35829
S03016,1
S03017,0
S03018,6615
S03019,6615
S03020,6615
S03021,6615
S03022,35853
S03023,35853
S03024,35853
S03025,35853
S03026,35853
S03027,35853
S03028,35829
S03029,35829
S03030,35829
S03031,1
S03032,0
S03033,6615
S03034,35853
S03035,35853
S03036,35853
S03037,35853
S03038,35853
S03039,35853
S03040,35853
S03041,35853
S03042,35853
S03043,35853
S03044,35853
S03045,35853
S03046,1
S03047,0
S03048,6615
S03049,6615
S03050,6615
S03051,6615
S03052,6615
S03053,6615
S03054,35853
S03055,35853
S03056,1
S03057,0
S03058,6615
S03059,35853
S03060,35853
S03061,35853
S03062,35853
S03063,35853
S03064,35853
S03065,35853
S03066,35853
S03067,35853
S03068,35829
S03069,35829
S03070,35829
S03071,35829
S03072,35829
S03073,35829
S03074,1
S03075,0
S03076,6615
S03077,6615
S03078,6615
S03079,6615
S03080,35853
S03081,35853
S03082,35853
S03083,35853
S03084,35853
S03085,35853
S03086,35829
S03087,35829
S03088,1
S03089,0
S03090,6615
S03091,6615
S03092,6615
S03093,6615
S03094,35853
S03095,35853
S03096,35853
S03097,35853
S03098,1
S03099,0
S03100,6615
S03101,6615
S03102,6615
S03103,6615
S03104,35853
S03105,35853
S03106,35853
S03107,35853
S03108,35853
S03109,35853
S03110,35829
S03111,35829
S03112,35829
S03113,35829
S03114,1
S03115,0
S03116,6615
S03117,35853
S03118,35853
S03119,35853
S03120,35853
S03121,35853
S03122,35853
S03123,35853
S03124,35853
S03125,35829
S03126,35829
S03127,35829
S03128,35829
S03129,35829
S03130,35829
S03131,1
S03132,0
S03133,6615
S03134,6615
S03135,6615
S03136,6615
S03137,6615
S03138,6615
S03139,6615
S03140,35853
S03141,35853
S03142,35853
S03143,35829
S03144,35829
S03145,1
S03146,0
S03147,6615
S03148,6615
S03149,6615
S03150,35853
S03151,35853
S03152,35853
S03153,35853
S03154,35853
S03155,35853
S03156,35853
S03157,35829
S03158,35829
S03159,35829
S03160,1
S03161,0
S03162,6615
S03163,6615
S03164,6615
S03165,6615
S03166,35853
S03167,35853
S03168,35853
S03169,35853
S03170,35853
S03171,35853
S03172,35829
S03173,1
S03174,0
S03175,6615
S03176,6615
S03177,6615
S03178,6615
S03179,1
S03180,0
S03181,6615
S03182,6615
S03183,6615
S03184,6615
S03185,6615
S03186,35853
S03187,35853
S03188,35853
S03189,35853
S03190,35853
S03191,1
S03192,0
S03193,6615
S03194,6615
S03195,6615
S03196,35853
S03197,35853
S03198,35853
S03199,35853
S03200,35853
S03201,35853
S03202,35853
S03203,35829
S03204,1
S03205,0
S03206,6615
S03207,6615
S03208,6615
S03209,6615
S03210,35853
S03211,35853
S03212,35853
S03213,35853
S03214,35853
S03215,35853
S03216,35829
S03217,1
S03218,0
S03219,6615
S03220,6615
S03221,6615
S03222,35853
S03223,35853
S03224,35853
S03225,35853
S03226,35853
S03227,35853
S03228,35853
S03229,35829
S03230,35829
S03231,1
S03232,0
S03233,6615
S03234,6615
S03235,6615
S03236,6615
S03237,6615
S03238,6615
S03239,6615
S03240,1
S03241,0
S03242,6615
S03243,6615
S03244,6615
S03245,35853
S03246,35853
S03247,35853
S03248,35853
S03249,35853
S03250,35853
S03251,35853
S03252,35829
S03253,35829
S03254,1
S03255,0
S03256,6615
S03257,35853
S03258,35853
S03259,35853
S03260,35853
S03261,35853
S03262,35853
S03263,35853
S03264,35853
S03265,35853
S03266,35853
S03267,35853
S03268,35853
S03269,35853
S03270,1
S03271,0
S03272,6615
S03273,35853
S03274,35853
S03275,35853
S03276,35853
S03277,35853
S03278,35853
S03279,35853
S03280,35853
S03281,35829
S03282,35829
S03283,35829
S03284,35829
S03285,35829
S03286,1
S03287,0
S03288,6615
S03289,6615
S03290,6615
S03291,6615
S03292,6615
S03293,6615
S03294,6615
S03295,35853
S03296,1
S03297,0
S03298,6615
S03299,6615
S03300,35853
S03301,35853
S03302,35853
S03303,35853
S03304,35853
S03305,35853
S03306,35853
S03307,35853
S03308,35829
S03309,35829
S03310,35829
S03311,35829
S03312,35829
S03313,35829
S03314,1
S03315,0
S03316,35853
S03317,35853
S03318,35853
S03319,35829
S03320,35829
S03321,35829
S03322,35853
S03323,35829
S03324,35829
S03325,35829
S03326,35829
S03327,35829
S03328,35829
S03329,1
S03330,0
S03331,6615
S03332,6615
S03333,6615
S03334,6615
S03335,35853
S03336,35853
S03337,35853
S03338,35853
S03339,35853
S03340,35853
S03341,1
S03342,0
S03343,6615
S03344,6615
S03345,6615
S03346,35853
S03347,35853
S03348,35853
S03349,35853
S03350,35853
S03351,35853
S03352,35853
S03353,35829
S03354,35829
S03355,35829
S03356,35829
S03357,35829
S03358,35829
S03359,1
S03360,0
S03361,6615
S03362,35853
S03363,35829
S03364,35829
S03365,35829
S03366,35829
S03367,35829
S03368,35829
S03369,35829
S03370,1
S03371,0
S03372,6615
S03373,6615
S03374,6615
S03375,6615
S03376,6615
S03377,6615
S03378,6615
S03379,6615
S03380,1548
S03381,1548
S03382,1
S03383,0
S03384,6615
S03385,35853
S03386,35853
S03387,35853
S03388,35853
S03389,35853
S03390,35853
S03391,35853
S03392,35853
S03393,35853
S03394,35853
S03395,35853
S03396,35853
S03397,1
S03398,0
S03399,6615
S03400,35853
S03401,35853
S03402,35853
S03403,35853
S03404,35853
S03405,35853
S03406,35853
S03407,35853
S03408,35853
S03409,35853
S03410,35853
S03411,35853
S03412,35853
S03413,35853
S03414,1
S03415,0
S03416,6615
S03417,6615
S03418,6615
S03419,6615
S03420,35853
S03421,35853
S03422,35853
S03423,35853
S03424,35853
S03425,35853
S03426,35829
S03427,35829
S03428,35829
S03429,1
S03430,0
S03431,35853
S03432,35853
S03433,35853
S03434,35853
S03435,35853
S03436,35853
S03437,35853
S03438,35853
S03439,35853
S03440,35853
S03441,35853
S03442,35853
S03443,35853
S03444,35853
S03445,1
S03446,0
S03447,6615
S03448,35853
S03449,35853
S03450,35853
S03451,35853
S03452,35853
S03453,35853
S03454,35853
S03455,35853
S03456,35829
S03457,35829
S03458,35829
S03459,35829
S03460,35829
S03461,35829
S03462,1
S03463,0
S03464,6615
S03465,6615
S03466,6615
S03467,6615
S03468,35853
S03469,35853
S03470,35853
S03471,35853
S03472,35853
S03473,35853
S03474,35829
S03475,35829
S03476,35829
S03477,35829
S03478,1
S03479,0
S03480,6615
S03481,6615
S03482,6615
S03483,35853
S03484,35853
S03485,35853
S03486,35853
S03487,35853
S03488,35853
S03489,35853
S03490,35829
S03491,35829
S03492,35829
S03493,35829
S03494,35829
S03495,35829
S03496,1
S03497,0
S03498,6615
S03499,6615
S03500,6615
S03501,35853
S03502,35853
S03503,35853
S03504,35853
S03505,35853
S03506,35853
S03507,35853
S03508,35829
S03509,35829
S03510,35829
S03511,1
S03512,0
S03513,6615
S03514,6615
S03515,6615
S03516,35853
S03517,35853
S03518,35853
S03519,35853
S03520,35853
S03521,35853
S03522,35853
S03523,35829
S03524,35829
S03525,1
S03526,0
S03527,6615
S03528,6615
S03529,6615
S03530,6615
S03531,35853
S03532,35853
S03533,35853
S03534,35853
S03535,35853
S03536,35853
S03537,35829
S03538,35829
S03539,35829
S03540,1
S03541,0
S03542,6615
S03543,6615
S03544,6615
S03545,35853
S03546,35853
S03547,35853
S03548,35853
S03549,35853
S03550,35853
S03551,35853
S03552,35853
S03553,35829
S03554,35829
S03555,1
S03556,0
S03557,6615
S03558,6615
S03559,35853
S03560,35853
S03561,35853
S03562,35853
S03563,35853
S03564,35853
S03565,35853
S03566,35853
S03567,35829
S03568,35829
S03569,35829
S03570,35829
S03571,35829
S03572,1
S03573,0
S03574,6615
S03575,6615
S03576,6615
S03577,35853
S03578,35853
S03579,35853
S03580,35853
S03581,35853
S03582,35853
S03583,35853
S03584,35829
S03585,35829
S03586,35829
S03587,1
S03588,0
S03589,6615
S03590,6615
S03591,35853
S03592,35853
S03593,35853
S03594,35853
S03595,35853
S03596,35853
S03597,35853
S03598,35853
S03599,35829
S03600,35829
S03601,35829
S03602,35829
S03603,1
S03604,0
S03605,6615
S03606,6615
S03607,6615
S03608,6615
S03609,6615
S03610,1
S03611,0
S03612,6615
S03613,6615
S03614,6615
S03615,6615
S03616,6615
S03617,6615
S03618,35853
S03619,35853
S03620,35853
S03621,35853
S03622,35829
S03623,1
S03624,0
S03625,6615
S03626,6615
S03627,6615
S03628,6615
S03629,35853
S03630,35853
S03631,35853
S03632,35853
S03633,35853
S03634,35853
S03635,35829
S03636,35829
S03637,1
S03638,0
S03639,6615
S03640,6615
S03641,6615
S03642,6615
S03643,35853
S03644,35853
S03645,35853
S03646,35853
S03647,35853
S03648,35853
S03649,35829
S03650,35829
S03651,1
S03652,0
S03653,6615
S03654,6615
S03655,6615
S03656,35853
S03657,35853
S03658,35853
S03659,35853
S03660,35853
S03661,35853
S03662,35853
S03663,35829
S03664,35829
S03665,35829
S03666,35829
S03667,1
S03668,0
S03669,6615
S03670,6615
S03671,6615
S03672,6615
S03673,6615
S03674,35853
S03675,35853
